"DistrictID","DistrictName","DistrictClassification","SchoolYear","TeacherSalary","TeacherFTE","RecapturePaid"
39905,"MIDWAY ISD","RURAL","2004-05",583705,15.7902,0
40901,"MORTON ISD","RURAL","2004-05",1865254,51.2748,0
40902,"WHITEFACE CISD","RURAL","2004-05",1735629,43.8214,530285
41901,"BRONTE ISD","RURAL","2004-05",1650464,46.5948,0
41902,"ROBERT LEE ISD","RURAL","2004-05",1067014,26.9059,0
42901,"COLEMAN ISD","NON-METROPOLITAN STABLE","2004-05",3257344,92.8296,0
42903,"SANTA ANNA ISD","RURAL","2004-05",936296,26.2151,0
42905,"PANTHER CREEK CISD","RURAL","2004-05",687628,19.4996,0
42906,"NOVICE ISD","RURAL","2004-05",477111,14.0482,0
43901,"ALLEN ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",40152684,948.5267,0
43902,"ANNA ISD","NON-METROPOLITAN FAST GROWING","2004-05",3517977,94.43,0
43903,"CELINA ISD","NON-METROPOLITAN FAST GROWING","2004-05",3732365,99.0715,0
43904,"FARMERSVILLE ISD","NON-METROPOLITAN STABLE","2004-05",3965102,105.3531,0
43905,"FRISCO ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",46883835,1123.2545,18419985
43907,"MCKINNEY ISD","OTHER CENTRAL CITY","2004-05",47723419,1191.8251,0
43908,"MELISSA ISD","NON-METROPOLITAN FAST GROWING","2004-05",1923930,51.5029,0
43910,"PLANO ISD","MAJOR SUBURBAN","2004-05",161724023,3760.5072,129131484
43911,"PRINCETON ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",5536806,150.3206,0
43912,"PROSPER ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",3819303,110.2745,0
43914,"WYLIE ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",20956012,520.3809,0
43917,"BLUE RIDGE ISD","RURAL","2004-05",2310107,61.8901,0
43918,"COMMUNITY ISD","NON-METROPOLITAN STABLE","2004-05",3821983,110.2528,0
43919,"LOVEJOY ISD","NON-METROPOLITAN FAST GROWING","2004-05",3355086,77.9988,4051685
44902,"WELLINGTON ISD","RURAL","2004-05",1833014,51.9382,0
44904,"SAMNORWOOD ISD","RURAL","2004-05",467306,15.9986,0
45902,"COLUMBUS ISD","NON-METROPOLITAN STABLE","2004-05",4273717,114.8499,0
45903,"RICE CISD","NON-METROPOLITAN STABLE","2004-05",4406374,114.1299,0
45905,"WEIMAR ISD","RURAL","2004-05",2099062,59.1195,0
46801,"NANCY NEY CHARTER SCHOOL","CHARTER SCHOOL DISTRICTS","2004-05",336319,10.0012,0
46802,"TRINITY CHARTER SCHOOL","CHARTER SCHOOL DISTRICTS","2004-05",1005897,28.447,0
46901,"NEW BRAUNFELS ISD","INDEPENDENT TOWN","2004-05",15776371,391.5554,0
46902,"COMAL ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",32245423,803.2173,1767346
47901,"COMANCHE ISD","NON-METROPOLITAN STABLE","2004-05",4024928,111.7187,0
47902,"DE LEON ISD","RURAL","2004-05",1851725,52.4814,0
47903,"GUSTINE ISD","RURAL","2004-05",735535,20.2399,0
47905,"SIDNEY ISD","RURAL","2004-05",410389,11.7916,0
48901,"EDEN CISD","RURAL","2004-05",946057,27.1835,0
48903,"PAINT ROCK ISD","RURAL","2004-05",506743,15.7071,0
49901,"GAINESVILLE ISD","INDEPENDENT TOWN","2004-05",8413905,221.2461,0
49902,"MUENSTER ISD","RURAL","2004-05",1461947,40.7324,0
49903,"VALLEY VIEW ISD","RURAL","2004-05",1930338,53.9977,0
49905,"CALLISBURG ISD","NON-METROPOLITAN STABLE","2004-05",3372926,91.2483,0
49906,"ERA ISD","RURAL","2004-05",1219446,34.2712,0
49907,"LINDSAY ISD","RURAL","2004-05",1402719,36.1422,0
49908,"WALNUT BEND ISD","RURAL","2004-05",210004,6.0014,0
49909,"SIVELLS BEND ISD","RURAL","2004-05",262067,6.9995,244617
50901,"EVANT ISD","INDEPENDENT TOWN","2004-05",810429,23.0002,0
50902,"GATESVILLE ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",6766378,189.3232,0
50904,"OGLESBY ISD","RURAL","2004-05",641473,18.0018,0
50909,"JONESBORO ISD","RURAL","2004-05",638824,18.1272,0
50910,"COPPERAS COVE ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",22072276,525.7586,0
51901,"PADUCAH ISD","RURAL","2004-05",907519,25.5027,0
52901,"CRANE ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",4013857,96.0173,3948169
53001,"CROCKETT COUNTY CONSOLIDATED CSD","NON-METROPOLITAN STABLE","2004-05",2929246,73.9634,0
54901,"CROSBYTON CISD","RURAL","2004-05",1700233,47.9063,0
54902,"LORENZO ISD","RURAL","2004-05",1452053,41.3226,0
54903,"RALLS ISD","RURAL","2004-05",1624704,55.0278,0
55901,"CULBERSON COUNTY-ALLAMOORE ISD","RURAL","2004-05",2045067,54.1458,0
56901,"DALHART ISD","NON-METROPOLITAN STABLE","2004-05",4457677,126.7152,0
56902,"TEXLINE ISD","RURAL","2004-05",559262,16.2341,0
57802,"PEGASUS SCHOOL OF LIBERAL ARTS AND","CHARTER SCHOOL DISTRICTS","2004-05",552708,17.0111,0
57803,"UPLIFT EDUCATION","CHARTER SCHOOL DISTRICTS","2004-05",2651530,77.6127,0
57804,"TEXANS CAN ACADEMIES","CHARTER SCHOOL DISTRICTS","2004-05",2489368,70.6733,0
57805,"LUMIN EDUCATION","CHARTER SCHOOL DISTRICTS","2004-05",285586,8.2257,0
57806,"ADVANTAGE ACADEMY","CHARTER SCHOOL DISTRICTS","2004-05",719000,25.065,0
57807,"LIFE SCHOOL","CHARTER SCHOOL DISTRICTS","2004-05",3215826,86.8178,0
57808,"UNIVERSAL ACADEMY","CHARTER SCHOOL DISTRICTS","2004-05",2435461,69.065,0
57809,"NOVA ACADEMY","CHARTER SCHOOL DISTRICTS","2004-05",165000,5,0
57810,"ACADEMY OF DALLAS","CHARTER SCHOOL DISTRICTS","2004-05",1006230,40,0
57811,"CHILDREN FIRST ACADEMY OF DALLAS","CHARTER SCHOOL DISTRICTS","2004-05",461615,16,0
57813,"TRINITY BASIN PREPARATORY","CHARTER SCHOOL DISTRICTS","2004-05",1145943,31.1455,0
57814,"ACADEMY FOR ACADEMIC EXCELLENCE","CHARTER SCHOOL DISTRICTS","2004-05",1780953,46.4651,0
57815,"FAITH FAMILY ACADEMY OF OAK CLIFF","CHARTER SCHOOL DISTRICTS","2004-05",2849381,84.1009,0
57816,"A W BROWN-FELLOWSHIP LEADERSHIP AC","CHARTER SCHOOL DISTRICTS","2004-05",1498070,40,0
57817,"FOCUS LEARNING ACADEMY","CHARTER SCHOOL DISTRICTS","2004-05",1191429,32.3467,0
57818,"LYNACRE ACADEMY CHARTER SCHOOL","CHARTER SCHOOL DISTRICTS","2004-05",314752,10,0
57819,"JEAN MASSIEU ACADEMY","CHARTER SCHOOL DISTRICTS","2004-05",573881,18.1661,0
57821,"THE SCHOOL OF LIBERAL ARTS AND SCI","CHARTER SCHOOL DISTRICTS","2004-05",1288778,37.0003,0
57823,"EAGLE ACADEMY OF DALLAS","CHARTER SCHOOL DISTRICTS","2004-05",191000,6,0
57825,"HONORS ACADEMY","CHARTER SCHOOL DISTRICTS","2004-05",3106716,94.4431,0
57827,"NOVA ACADEMY (SOUTHEAST)","CHARTER SCHOOL DISTRICTS","2004-05",659200,19,0
57828,"WINFREE ACADEMY CHARTER SCHOOLS","CHARTER SCHOOL DISTRICTS","2004-05",1707060,42.0091,0
57829,"A+ ACADEMY","CHARTER SCHOOL DISTRICTS","2004-05",1670144,53.0959,0
57830,"INSPIRED VISION ACADEMY","CHARTER SCHOOL DISTRICTS","2004-05",1206625,40.142,0
57831,"GATEWAY CHARTER ACADEMY","CHARTER SCHOOL DISTRICTS","2004-05",1117401,34,0
57832,"ALPHA CHARTER SCHOOL","CHARTER SCHOOL DISTRICTS","2004-05",484492,18.8692,0
57833,"EDUCATION CENTER INTERNATIONAL ACA","CHARTER SCHOOL DISTRICTS","2004-05",296235,11.5079,0
57834,"EVOLUTION ACADEMY CHARTER SCHOOL","CHARTER SCHOOL DISTRICTS","2004-05",464743,12.8983,0
57835,"GOLDEN RULE CHARTER SCHOOL","CHARTER SCHOOL DISTRICTS","2004-05",555933,18.9252,0
57836,"ST ANTHONY SCHOOL","CHARTER SCHOOL DISTRICTS","2004-05",496208,13.9042,0
57837,"KIPP DALLAS-FORT WORTH","CHARTER SCHOOL DISTRICTS","2004-05",191679,5.1907,0
57903,"CARROLLTON-FARMERS BRANCH ISD","MAJOR SUBURBAN","2004-05",71979995,1699.5246,40797933
57904,"CEDAR HILL ISD","MAJOR SUBURBAN","2004-05",18959251,459.4661,0
57905,"DALLAS ISD","MAJOR URBAN","2004-05",487787377,10224.9604,0
57906,"DESOTO ISD","MAJOR SUBURBAN","2004-05",20359933,528.0673,0
57907,"DUNCANVILLE ISD","MAJOR SUBURBAN","2004-05",32423245,730.2148,0
57909,"GARLAND ISD","MAJOR SUBURBAN","2004-05",152893093,3607.9227,0
57910,"GRAND PRAIRIE ISD","MAJOR SUBURBAN","2004-05",62757436,1448.1525,0
57911,"HIGHLAND PARK ISD","MAJOR SUBURBAN","2004-05",17528404,384.8163,69801367
57912,"IRVING ISD","MAJOR SUBURBAN","2004-05",88293491,2092.6455,0
57913,"LANCASTER ISD","MAJOR SUBURBAN","2004-05",13702840,326.5386,0
57914,"MESQUITE ISD","MAJOR SUBURBAN","2004-05",94867663,2211.6847,0
57916,"RICHARDSON ISD","MAJOR SUBURBAN","2004-05",101235489,2465.9896,47080990
57919,"SUNNYVALE ISD","NON-METROPOLITAN FAST GROWING","2004-05",1484278,35.0064,2647720
57920,"WILMER-HUTCHINS ISD","NON-METROPOLITAN STABLE","2004-05",8415208,197.0064,0
57922,"COPPELL ISD","MAJOR SUBURBAN","2004-05",28615784,669.11,35699673
58902,"DAWSON ISD","RURAL","2004-05",592478,17.0309,716204
58905,"KLONDIKE ISD","RURAL","2004-05",633777,16.7535,961878
58906,"LAMESA ISD","NON-METROPOLITAN STABLE","2004-05",5829122,158.0663,0
58909,"SANDS CISD","RURAL","2004-05",846507,20.915,0
59901,"HEREFORD ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",10650025,282.968,0
59902,"WALCOTT ISD","RURAL","2004-05",347395,9.0022,0
60902,"COOPER ISD","NON-METROPOLITAN STABLE","2004-05",2672213,73.76,0
60914,"FANNINDEL ISD","RURAL","2004-05",762198,22.8298,0
61802,"NORTH TEXAS COLLEGIATE ACADEMY","CHARTER SCHOOL DISTRICTS","2004-05",549989,20.8973,0
61901,"DENTON ISD","OTHER CENTRAL CITY","2004-05",51868286,1219.2471,0
61902,"LEWISVILLE ISD","MAJOR SUBURBAN","2004-05",143504593,3269.6977,0
61903,"PILOT POINT ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",4584543,123.2319,0
61905,"KRUM ISD","NON-METROPOLITAN STABLE","2004-05",3660478,102.3992,0
61906,"PONDER ISD","NON-METROPOLITAN FAST GROWING","2004-05",2863408,79.9611,596784
61907,"AUBREY ISD","NON-METROPOLITAN FAST GROWING","2004-05",3078987,86.4606,0
61908,"SANGER ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",6117785,164.0004,0
61910,"ARGYLE ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",4411573,102.3255,173232
61911,"NORTHWEST ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",23257684,522.6477,27546696
61912,"LAKE DALLAS ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",9322362,256.3154,0
61914,"LITTLE ELM ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",9413987,258.8195,0
62901,"CUERO ISD","NON-METROPOLITAN STABLE","2004-05",5357786,145.045,0
62902,"NORDHEIM ISD","RURAL","2004-05",554295,14.9997,0
62903,"YOAKUM ISD","NON-METROPOLITAN STABLE","2004-05",4408910,116.7812,0
62904,"YORKTOWN ISD","RURAL","2004-05",1975413,53.6593,0
62905,"WESTHOFF ISD","RURAL","2004-05",218358,5.5828,0
62906,"MEYERSVILLE ISD","RURAL","2004-05",378489,10.4994,0
63903,"SPUR ISD","RURAL","2004-05",1207968,33.8933,0
63906,"PATTON SPRINGS ISD","RURAL","2004-05",538660,15.3353,0
64903,"CARRIZO SPRINGS CISD","OTHER CENTRAL CITY SUBURBAN","2004-05",6863234,175.3023,0
65901,"CLARENDON ISD","RURAL","2004-05",1776574,50.7257,0
65902,"HEDLEY ISD","RURAL","2004-05",733728,21.9277,0
66005,"RAMIREZ CSD","RURAL","2004-05",202914,4.9998,0
66901,"BENAVIDES ISD","RURAL","2004-05",1345532,39.0044,0
66902,"SAN DIEGO ISD","NON-METROPOLITAN STABLE","2004-05",4188416,115.8907,0
66903,"FREER ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",2851548,74.9227,0
67902,"CISCO ISD","NON-METROPOLITAN STABLE","2004-05",2667006,77.9702,0
67903,"EASTLAND ISD","NON-METROPOLITAN STABLE","2004-05",3197191,91.9999,0
67904,"GORMAN ISD","RURAL","2004-05",1325064,38.9779,0
67907,"RANGER ISD","RURAL","2004-05",1439139,39.8498,0
67908,"RISING STAR ISD","RURAL","2004-05",704502,20.8185,0
68801,"RICHARD MILBURN ACADEMY (ECTOR COU","CHARTER SCHOOL DISTRICTS","2004-05",301602,8.501,0
68901,"ECTOR COUNTY ISD","OTHER CENTRAL CITY","2004-05",67684651,1683.6289,0
69901,"ROCKSPRINGS ISD","RURAL","2004-05",1257058,36.4598,0
69902,"NUECES CANYON CISD","RURAL","2004-05",1075146,30.2977,0
70801,"WAXAHACHIE FAITH FAMILY ACADEMY","CHARTER SCHOOL DISTRICTS","2004-05",1015347,31.2755,0
70901,"AVALON ISD","RURAL","2004-05",735718,20.1065,0
70903,"ENNIS ISD","OTHER CENTRAL CITY","2004-05",15673278,366.4912,0
70905,"FERRIS ISD","MAJOR SUBURBAN","2004-05",6309183,161.2689,0
70907,"ITALY ISD","RURAL","2004-05",2268564,59.4812,0
70908,"MIDLOTHIAN ISD","OTHER CENTRAL CITY","2004-05",14260578,352.9978,0
70909,"MILFORD ISD","RURAL","2004-05",714130,20.9978,0
70910,"PALMER ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",3366673,89.5012,0
70911,"RED OAK ISD","OTHER CENTRAL CITY","2004-05",13118865,313.2015,0
70912,"WAXAHACHIE ISD","OTHER CENTRAL CITY","2004-05",16133109,371.2099,0
70915,"MAYPEARL ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",2803117,74.8713,0
71801,"BURNHAM WOOD CHARTER SCHOOL DISTRI","CHARTER SCHOOL DISTRICTS","2004-05",346243,12.9122,0
71803,"PASO DEL NORTE ACADEMY CHARTER DIS","CHARTER SCHOOL DISTRICTS","2004-05",178635,7.5005,0
71804,"EL PASO ACADEMY","CHARTER SCHOOL DISTRICTS","2004-05",1214475,33.9507,0
71805,"EL PASO SCHOOL OF EXCELLENCE","CHARTER SCHOOL DISTRICTS","2004-05",1033224,33.197,0
71901,"CLINT ISD","MAJOR SUBURBAN","2004-05",21449617,523.3038,0
71902,"EL PASO ISD","MAJOR URBAN","2004-05",174503301,4417.107,0
71903,"FABENS ISD","NON-METROPOLITAN STABLE","2004-05",6808470,174.068,0
71904,"SAN ELIZARIO ISD","NON-METROPOLITAN STABLE","2004-05",9712876,240.0123,0
71905,"YSLETA ISD","MAJOR URBAN","2004-05",127994473,3026.0308,0
71906,"ANTHONY ISD","NON-METROPOLITAN STABLE","2004-05",2259608,56.0089,0
71907,"CANUTILLO ISD","MAJOR SUBURBAN","2004-05",15251291,373.2559,0
71908,"TORNILLO ISD","NON-METROPOLITAN FAST GROWING","2004-05",3094715,80.8795,0
71909,"SOCORRO ISD","MAJOR SUBURBAN","2004-05",81069139,2015.2178,0
72801,"PREMIER HIGH SCHOOLS","CHARTER SCHOOL DISTRICTS","2004-05",185140,5.798,0
72901,"THREE WAY ISD","RURAL","2004-05",255499,7.5717,0
72902,"DUBLIN ISD","NON-METROPOLITAN STABLE","2004-05",3590001,97.9957,0
72903,"STEPHENVILLE ISD","INDEPENDENT TOWN","2004-05",8679305,227.2735,0
72904,"BLUFF DALE ISD","RURAL","2004-05",222178,6.4479,372565
72908,"HUCKABAY ISD","RURAL","2004-05",669682,19.3137,0
72909,"LINGLEVILLE ISD","RURAL","2004-05",823383,23.9242,0
72910,"MORGAN MILL ISD","RURAL","2004-05",389184,9.5386,0
73901,"CHILTON ISD","RURAL","2004-05",1175016,35.0855,0
73903,"MARLIN ISD","NON-METROPOLITAN STABLE","2004-05",3972075,104.5517,0
73904,"WESTPHALIA ISD","RURAL","2004-05",417620,12.5008,0
73905,"ROSEBUD-LOTT ISD","NON-METROPOLITAN STABLE","2004-05",2564047,72.0323,0
74903,"BONHAM ISD","INDEPENDENT TOWN","2004-05",5328966,146.0964,0
74904,"DODD CITY ISD","RURAL","2004-05",923743,27.5465,0
74905,"ECTOR ISD","RURAL","2004-05",852103,23.4987,0
74907,"HONEY GROVE ISD","RURAL","2004-05",2355120,62.2117,0
74909,"LEONARD ISD","NON-METROPOLITAN STABLE","2004-05",2183398,60.0026,0
74911,"SAVOY ISD","RURAL","2004-05",973665,29.6667,0
74912,"TRENTON ISD","NON-METROPOLITAN FAST GROWING","2004-05",1452963,40.5916,0
74917,"SAM RAYBURN ISD","RURAL","2004-05",1293220,35.7282,0
75901,"FLATONIA ISD","RURAL","2004-05",1769095,48.9793,0
75902,"LA GRANGE ISD","NON-METROPOLITAN STABLE","2004-05",5193889,136.9367,0
75903,"SCHULENBURG ISD","NON-METROPOLITAN STABLE","2004-05",2111013,53.5016,0
75906,"FAYETTEVILLE ISD","RURAL","2004-05",662283,18.6031,83780
75908,"ROUND TOP-CARMINE ISD","RURAL","2004-05",818891,21.4035,1612108
76903,"ROBY CISD","RURAL","2004-05",1219614,32.1182,0
76904,"ROTAN ISD","RURAL","2004-05",1408764,37.7439,0
77901,"FLOYDADA ISD","NON-METROPOLITAN STABLE","2004-05",3241247,92.6246,0
77902,"LOCKNEY ISD","RURAL","2004-05",2103830,58.1218,0
78901,"CROWELL ISD","RURAL","2004-05",910298,25.8513,0
79901,"LAMAR CISD","OTHER CENTRAL CITY","2004-05",51782753,1202.6645,0
79906,"NEEDVILLE ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",6666397,164.5076,0
79907,"FORT BEND ISD","MAJOR SUBURBAN","2004-05",162286944,3714.8157,0
79908,"KENDLETON ISD","RURAL","2004-05",304313,9.4643,0
79910,"STAFFORD MSD","MAJOR SUBURBAN","2004-05",8171537,186.8009,5708524
80901,"MOUNT VERNON ISD","NON-METROPOLITAN STABLE","2004-05",4302425,112.703,0
81902,"FAIRFIELD ISD","NON-METROPOLITAN STABLE","2004-05",4931112,122.7068,11558937
81904,"TEAGUE ISD","NON-METROPOLITAN STABLE","2004-05",3146268,84.1216,4161296
81905,"WORTHAM ISD","RURAL","2004-05",1386775,38.2003,0
81906,"DEW ISD","RURAL","2004-05",402758,11.5505,3523615
82902,"DILLEY ISD","NON-METROPOLITAN STABLE","2004-05",2945777,72.3921,0
82903,"PEARSALL ISD","NON-METROPOLITAN STABLE","2004-05",6256630,164.8097,0
83901,"SEAGRAVES ISD","RURAL","2004-05",2351738,63.8127,0
83902,"LOOP ISD","RURAL","2004-05",686119,18.0349,1458997
83903,"SEMINOLE ISD","NON-METROPOLITAN STABLE","2004-05",6990924,165.3861,10765893
84801,"MAINLAND PREPARATORY ACADEMY","CHARTER SCHOOL DISTRICTS","2004-05",1421225,41.0005,0
84802,"ODYSSEY ACADEMY INC","CHARTER SCHOOL DISTRICTS","2004-05",559578,16.5008,0
84901,"DICKINSON ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",18047960,440.3238,0
84902,"GALVESTON ISD","OTHER CENTRAL CITY","2004-05",24419620,603.5506,0
84903,"HIGH ISLAND ISD","RURAL","2004-05",677966,20.6191,0
84904,"LA MARQUE ISD","NON-METROPOLITAN STABLE","2004-05",9617537,245.214,0
84906,"TEXAS CITY ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",15773837,363.5444,3691576
84908,"HITCHCOCK ISD","NON-METROPOLITAN STABLE","2004-05",3086675,74.3547,0
84909,"SANTA FE ISD","NON-METROPOLITAN STABLE","2004-05",10813319,269.0631,0
84910,"CLEAR CREEK ISD","MAJOR SUBURBAN","2004-05",86206039,1972.6912,0
84911,"FRIENDSWOOD ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",14344261,329.7704,0
85902,"POST ISD","NON-METROPOLITAN STABLE","2004-05",3435127,87.2901,0
85903,"SOUTHLAND ISD","RURAL","2004-05",574601,17.0006,0
86024,"DOSS CONSOLIDATED CSD","RURAL","2004-05",80256,1.9784,0
86901,"FREDERICKSBURG ISD","NON-METROPOLITAN STABLE","2004-05",8117354,210.3284,2298955
86902,"HARPER ISD","NON-METROPOLITAN FAST GROWING","2004-05",1608011,41.6555,0
87901,"GLASSCOCK COUNTY ISD","RURAL","2004-05",1153987,28.263,3230553
88902,"GOLIAD ISD","NON-METROPOLITAN STABLE","2004-05",4214921,111.8479,0
89901,"GONZALES ISD","NON-METROPOLITAN STABLE","2004-05",6556357,184.9594,0
89903,"NIXON-SMILEY CISD","NON-METROPOLITAN STABLE","2004-05",2807594,76.1026,0
89905,"WAELDER ISD","RURAL","2004-05",793604,22.7444,0
90902,"LEFORS ISD","RURAL","2004-05",564574,16.0002,0
90903,"MCLEAN ISD","RURAL","2004-05",600963,17.7941,0
90904,"PAMPA ISD","NON-METROPOLITAN STABLE","2004-05",8989486,233.4309,0
90905,"GRANDVIEW-HOPKINS ISD","RURAL","2004-05",104893,3.0001,437398
91901,"BELLS ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",2628136,68.6128,0
91902,"COLLINSVILLE ISD","RURAL","2004-05",1892566,49.7528,0
91903,"DENISON ISD","OTHER CENTRAL CITY","2004-05",11890414,311.8494,0
91905,"HOWE ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",2622512,74.2845,0
91906,"SHERMAN ISD","OTHER CENTRAL CITY","2004-05",17769046,468.2396,0
91907,"TIOGA ISD","RURAL","2004-05",437922,14.0017,0
91908,"VAN ALSTYNE ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",3525566,94.3398,0
91909,"WHITESBORO ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",4376040,116.5764,0
91910,"WHITEWRIGHT ISD","NON-METROPOLITAN STABLE","2004-05",2393388,62.3338,0
91913,"POTTSBORO ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",3569449,96.5817,0
91914,"S AND S CISD","OTHER CENTRAL CITY SUBURBAN","2004-05",2493192,64.1984,0
91917,"GUNTER ISD","NON-METROPOLITAN FAST GROWING","2004-05",3172296,84.8783,0
91918,"TOM BEAN ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",2564119,67.7619,0
92801,"EAST TEXAS CHARTER SCHOOLS","CHARTER SCHOOL DISTRICTS","2004-05",255995,7.6,0
92901,"GLADEWATER ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",5552516,157.0474,0
92902,"KILGORE ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",10109144,274.0976,0
92903,"LONGVIEW ISD","OTHER CENTRAL CITY","2004-05",22038165,570.6728,0
92904,"PINE TREE ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",11628963,331.467,0
92906,"SABINE ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",3671243,102.4729,0
92907,"SPRING HILL ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",4239487,118.7856,0
92908,"WHITE OAK ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",3048710,89.6907,0
93901,"ANDERSON-SHIRO CISD","RURAL","2004-05",1457933,40.9993,1440682
93903,"IOLA ISD","RURAL","2004-05",1488689,40.0887,0
93904,"NAVASOTA ISD","NON-METROPOLITAN STABLE","2004-05",7272665,192.6247,0
93905,"RICHARDS ISD","RURAL","2004-05",551252,16.0018,0
94901,"SEGUIN ISD","OTHER CENTRAL CITY","2004-05",20623213,543.5681,0
94902,"SCHERTZ-CIBOLO-U CITY ISD","OTHER CENTRAL CITY","2004-05",20082218,495.5046,0
94903,"NAVARRO ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",3818363,102.4621,0
94904,"MARION ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",3775514,97.9157,0
95901,"ABERNATHY ISD","NON-METROPOLITAN STABLE","2004-05",2654875,68.504,0
95902,"COTTON CENTER ISD","RURAL","2004-05",566666,17.1192,0
95903,"HALE CENTER ISD","RURAL","2004-05",2012990,57.1524,0
95904,"PETERSBURG ISD","RURAL","2004-05",1089216,29.438,0
95905,"PLAINVIEW ISD","INDEPENDENT TOWN","2004-05",14630733,409.8178,0
96904,"MEMPHIS ISD","RURAL","2004-05",1833526,49.4918,0
96905,"TURKEY-QUITAQUE ISD","RURAL","2004-05",907453,25.0002,0
97902,"HAMILTON ISD","NON-METROPOLITAN STABLE","2004-05",2801172,77.5005,0
97903,"HICO ISD","NON-METROPOLITAN STABLE","2004-05",2057035,59.4064,0
98901,"GRUVER ISD","RURAL","2004-05",1324063,36.9562,0
98903,"PRINGLE-MORSE CISD","RURAL","2004-05",553351,13.9992,191142
98904,"SPEARMAN ISD","NON-METROPOLITAN STABLE","2004-05",2915329,76.4516,0
99902,"CHILLICOTHE ISD","RURAL","2004-05",697774,20.998,0
99903,"QUANAH ISD","RURAL","2004-05",1974170,57.0051,0
100903,"KOUNTZE ISD","NON-METROPOLITAN STABLE","2004-05",3914831,107.258,0
100904,"SILSBEE ISD","INDEPENDENT TOWN","2004-05",7909541,212.2488,0
100905,"HARDIN-JEFFERSON ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",5607598,153.2551,0
100907,"LUMBERTON ISD","OTHER CENTRAL CITY SUBURBAN","2004-05",9015988,245.0252,0
100908,"WEST HARDIN COUNTY CISD","RURAL","2004-05",1883462,52.0598,0
101801,"MEDICAL CENTER CHARTER SCHOOL","CHARTER SCHOOL DISTRICTS","2004-05",291236,10.8749,0
101802,"SER-NINOS CHARTER SCHOOL","CHARTER SCHOOL DISTRICTS","2004-05",1218308,31.9994,0
101803,"ARISTOI CLASSICAL ACADEMY","CHARTER SCHOOL DISTRICTS","2004-05",503020,16.0005,0
101804,"GEORGE I SANCHEZ CHARTER","CHARTER SCHOOL DISTRICTS","2004-05",1106430,30.2266,0
101805,"GIRLS & BOYS PREPARATORY ACADEMY","CHARTER SCHOOL DISTRICTS","2004-05",2258011,65.8025,0
101806,"RAUL YZAGUIRRE SCHOOL FOR SUCCESS","CHARTER SCHOOL DISTRICTS","2004-05",1948762,56.9991,0
101807,"UNIVERSITY OF HOUSTON CHARTER SCHO","CHARTER SCHOOL DISTRICTS","2004-05",341365,8.0526,0
101809,"BAY AREA CHARTER INC","CHARTER SCHOOL DISTRICTS","2004-05",797744,21.3702,0
101810,"ACADEMY OF ACCELERATED LEARNING IN","CHARTER SCHOOL DISTRICTS","2004-05",953039,32.6469,0
101811,"EXCEL ACADEMY","CHARTER SCHOOL DISTRICTS","2004-05",1421778,47,0
101812,"HOUSTON CAN ACADEMY CHARTER SCHOOL","CHARTER SCHOOL DISTRICTS","2004-05",1030395,30.9411,0
101813,"KIPP INC CHARTER","CHARTER SCHOOL DISTRICTS","2004-05",1227825,31.5231,0
101814,"THE VARNETT PUBLIC SCHOOL","CHARTER SCHOOL DISTRICTS","2004-05",1910824,64,0
101815,"ALIEF MONTESSORI COMMUNITY SCHOOL","CHARTER SCHOOL DISTRICTS","2004-05",292712,9.9996,0
